	index	score	token	token_str	sentence	model	dimension	rsv
25	25	0.004555384628474712	29306	puta	esta es mi profesora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	4
26	26	0.004324139561504126	14445	poco	esta es mi profesora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	3
27	27	0.0040242900140583515	55245	santa	esta es mi profesora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	2
28	28	0.0039624301716685295	27317	antigua	esta es mi profesora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	1
0	0	0.1370035856962204	29620	difícil	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	29
1	1	0.1341465413570404	40487	buena	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	28
2	2	0.10435115545988083	31854	larga	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	27
3	3	0.05164293944835663	43420	bella	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	26
4	4	0.040636107325553894	100898	feliz	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	25
5	5	0.03137199580669403	18345	mejor	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	24
6	6	0.026198286563158035	32638	diferente	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	23
7	7	0.024744711816310883	11439	grande	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	22
8	8	0.014903152361512184	34689	dura	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	21
9	9	0.013180074281990528	89512	triste	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	20
10	10	0.012287945486605167	14002	tarde	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	19
11	11	0.012253329157829285	49055	clara	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	18
12	12	0.010194206610321999	14855	alta	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	17
13	13	0.008168773725628853	60024	cierto	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	16
14	14	0.007717620115727186	73710	rara	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	15
15	15	0.0072969794273376465	52781	fácil	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	14
16	16	0.00717241782695055	14445	poco	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	13
17	17	0.007027458865195513	30785	mala	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	12
18	18	0.0069076139479875565	28491	joven	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	11
19	19	0.006735971197485924	58664	cierta	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	10
20	20	0.006213571410626173	61356	rica	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	9
21	21	0.005862060468643904	30607	fiel	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	8
22	22	0.005373891443014145	71126	fatal	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	7
23	23	0.004590520169585943	81137	lenta	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	6
24	24	0.004536409862339497	54891	brillante	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	5
25	25	0.004505188670009375	105034	cruel	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	4
26	26	0.004400186240673065	12596	importante	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	3
27	27	0.004253813065588474	29306	puta	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	2
28	28	0.0038820363115519285	23570	grave	esta es mi maestra, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	1
0	0	0.25239455699920654	40487	buena	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	29
1	1	0.06319523602724075	43420	bella	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	28
2	2	0.05289074778556824	11439	grande	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	27
3	3	0.046136047691106796	29620	difícil	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	26
4	4	0.03283432126045227	31854	larga	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	25
5	5	0.02965366095304489	100898	feliz	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	24
6	6	0.01990562118589878	32638	diferente	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	23
7	7	0.019774725660681725	61356	rica	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	22
8	8	0.019594939425587654	18345	mejor	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	21
9	9	0.013925044797360897	89512	triste	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	20
10	10	0.011081344448029995	81137	lenta	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	19
11	11	0.010146024636924267	30785	mala	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	18
12	12	0.00947906356304884	71126	fatal	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	17
13	13	0.009266874752938747	28554	humana	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	16
14	14	0.008426951244473457	75204	amarga	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	15
15	15	0.008327197283506393	81324	distante	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	14
16	16	0.008089644834399223	34689	dura	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	13
17	17	0.007536715362221003	79420	fina	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	12
18	18	0.007444031070917845	49055	clara	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	11
19	19	0.007194719277322292	53134	corta	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	10
20	20	0.006902195513248444	58664	cierta	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	9
21	21	0.0063871657475829124	73710	rara	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	8
22	22	0.006102638319134712	14002	tarde	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	7
23	23	0.0060177939012646675	50160	próxima	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	6
24	24	0.005686985328793526	18691	igual	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	5
25	25	0.0055809845216572285	52781	fácil	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	4
26	26	0.005316035822033882	84988	pobre	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	3
27	27	0.004966875538229942	14855	alta	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	2
28	28	0.004861215129494667	38455	negra	esta es la vendedora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	1
0	0	0.14401088654994965	29620	difícil	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	29
1	1	0.11131727695465088	31854	larga	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	28
2	2	0.09653691947460175	40487	buena	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	27
3	3	0.06753505021333694	43420	bella	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	26
4	4	0.03797665983438492	32638	diferente	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	25
5	5	0.03556777164340019	89512	triste	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	24
6	6	0.026682661846280098	100898	feliz	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	23
7	7	0.018330909311771393	18345	mejor	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	22
8	8	0.014933411031961441	49055	clara	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	21
9	9	0.013681052252650261	11439	grande	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	20
10	10	0.010115154087543488	52781	fácil	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	19
11	11	0.009574679657816887	73710	rara	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	18
12	12	0.00875265896320343	81137	lenta	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	17
13	13	0.00827486626803875	34689	dura	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	16
14	14	0.008141799829900265	60024	cierto	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	15
15	15	0.007902332581579685	71126	fatal	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	14
16	16	0.007535552140325308	58664	cierta	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	13
17	17	0.0075300633907318115	14002	tarde	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	12
18	18	0.006959692109376192	23570	grave	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	11
19	19	0.006647640839219093	75204	amarga	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	10
20	20	0.0060652331449091434	29306	puta	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	9
21	21	0.005665265489369631	30785	mala	esta es la doctora, desde que la conozco siempre ha sido muy [MASK].	flax-community/alberti-bert-base-multilingual-cased	female	8
