	index	score	token	token_str	sentence	model	dimension	template_index	rsv
8	8	0.016254646703600883	5871	 agradable	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.013995728455483913	29277	 servicial	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.013619126752018929	10279	 tranquila	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.011808839626610279	22051	 vulnerable	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.01010500080883503	14711	 linda	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.009657674469053745	16621	 guapa	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.009457303211092949	1335	 importante	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.00941007025539875	24401	 identificada	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.009208528324961662	5388	 conocida	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.008978432975709438	5769	 sencilla	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.008938116952776909	3686	 interesante	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.008928933180868626	13369	 afectada	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.00868426263332367	28993	 discreta	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.008394693955779076	17097	 peligrosa	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.008067633956670761	7673	 hermosa	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.007768407464027405	8185	 inteligente	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.0077434140257537365	37535	 educada	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.007697544060647488	43353	 afortunada	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.007593556307256222	19042	 curiosa	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.00723540224134922	19293	 delicada	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.006321027409285307	11666	 rara	mi vecina se considera muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.11235227435827255	2461	 bueno	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.08062765002250671	1335	 importante	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.06212693452835083	4892	 sencillo	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.04187070205807686	3686	 interesante	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.039585188031196594	8203	 recomendable	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.024998251348733902	5871	 agradable	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.024925192818045616	8174	 divertido	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.020029712468385696	2497	 profesional	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.01975747011601925	9276	 amable	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.01970449835062027	1629	 buena	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.019547559320926666	7480	 complicado	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.014376386068761349	7152	 bonito	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.013518895953893661	2541	 grande	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.012923955917358398	15835	 facil	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.011760630644857883	30087	 gratificante	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.010593105107545853	3154	 fácil	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.00959665048867464	10843	 caro	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.009240827523171902	29277	 servicial	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.008819147944450378	17981	 exigente	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.008558733388781548	9711	 Ãºtil	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.007488918956369162	4971	 difÃcil	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.007165056653320789	1664	 personal	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.006666406989097595	33753	 util	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.006096954457461834	15739	 emocionante	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.005931125022470951	2187	 simple	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.005848695989698172	2546	 joven	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.005819930229336023	16454	 rentable	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.005701862275600433	12250	 lindo	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.005293258000165224	16824	 dificil	ella ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.07542301714420319	1629	 buena	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.05122803524136543	9276	 amable	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.042264118790626526	5871	 agradable	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.0344509482383728	2461	 bueno	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.03213561698794365	9135	 bonita	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.029274940490722656	10715	 divertida	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.019294898957014084	2546	 joven	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.016040394082665443	8174	 divertido	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.01600073277950287	2497	 profesional	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.01590999960899353	14711	 linda	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.015864983201026917	1335	 importante	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.015685206279158592	5013	 feliz	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.015068082138895988	13526	 sexy	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.013884678483009338	16621	 guapa	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.013624255545437336	3686	 interesante	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.012299277819693089	29277	 servicial	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.011932721361517906	2541	 grande	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.01098598912358284	8185	 inteligente	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.010847358964383602	4892	 sencillo	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.010195234790444374	5769	 sencilla	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.009596791118383408	13981	 atractiva	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.008755963295698166	8203	 recomendable	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.008072158321738243	7673	 hermosa	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.007588357198983431	15835	 facil	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.007046411745250225	1271	 especial	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.006466292310506105	17981	 exigente	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006426583509892225	24159	 entretenida	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.005819982383400202	2732	 fuerte	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.005350596271455288	46412	 morbosa	la chica ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.07171090692281723	1335	 importante	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.05433069169521332	1629	 buena	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.052393168210983276	2461	 bueno	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.03096354566514492	5871	 agradable	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.026855966076254845	9276	 amable	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.02476733922958374	5013	 feliz	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.024271462112665176	2541	 grande	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.02368471771478653	2546	 joven	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.01983097940683365	8203	 recomendable	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.016811998561024666	4892	 sencillo	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.016341542825102806	2497	 profesional	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.013364952988922596	9135	 bonita	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.011400111019611359	4971	 difÃcil	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.011000119149684906	30087	 gratificante	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.010997925885021687	3686	 interesante	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.010187379084527493	5769	 sencilla	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.009659098461270332	8174	 divertido	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.008969057351350784	10715	 divertida	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.008586367592215538	17981	 exigente	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.008008826524019241	2732	 fuerte	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.007983554154634476	29277	 servicial	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.0077907065860927105	8185	 inteligente	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.007380736991763115	3154	 fácil	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.007359987590461969	1271	 especial	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.00667863804847002	8165	 positiva	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
25	25	0.006470917724072933	15835	 facil	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	4
26	26	0.006258731242269278	4411	 difícil	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	3
27	27	0.005932042375206947	7480	 complicado	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	2
28	28	0.005553850904107094	16824	 dificil	la madre ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	1
0	0	0.06851065903902054	1629	 buena	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	29
1	1	0.05260554328560829	2461	 bueno	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	28
2	2	0.04905850440263748	9276	 amable	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	27
3	3	0.04019291698932648	5871	 agradable	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	26
4	4	0.03829924389719963	1335	 importante	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	25
5	5	0.02181270159780979	2541	 grande	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	24
6	6	0.020506875589489937	2546	 joven	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	23
7	7	0.019748859107494354	9135	 bonita	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	22
8	8	0.01747995615005493	8203	 recomendable	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	21
9	9	0.017323313280940056	5013	 feliz	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	20
10	10	0.016581540927290916	4892	 sencillo	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	19
11	11	0.016570569947361946	3686	 interesante	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	18
12	12	0.01529054157435894	2497	 profesional	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	17
13	13	0.013743669725954533	29277	 servicial	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	16
14	14	0.012932438403367996	10715	 divertida	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	15
15	15	0.011746237054467201	8174	 divertido	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	14
16	16	0.009373030625283718	5769	 sencilla	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	13
17	17	0.009139833971858025	14711	 linda	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	12
18	18	0.009121025912463665	1271	 especial	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	11
19	19	0.007727887947112322	30087	 gratificante	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	10
20	20	0.007449407130479813	17981	 exigente	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	9
21	21	0.007082843687385321	8185	 inteligente	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	8
22	22	0.006886763963848352	4971	 difÃcil	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	7
23	23	0.006821170914918184	15835	 facil	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	6
24	24	0.0066420636139810085	2732	 fuerte	la hermana ha conseguido el trabajo ya que es muy <mask>.	MMG/mlm-spanish-roberta-base	female	0	5
